Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID,Year
Champions Tour Brazil Stage 1: Challengers 1,829,Open Qualifier #2,1603,Round of 64,9086,2022
Champions Tour Brazil Stage 1: Challengers 1,829,Open Qualifier #2,1603,SF,9094,2022
Champions Tour Brazil Stage 1: Challengers 1,829,Playoffs,1605,Grand Final,10203,2022
Champions Tour Brazil Stage 1: Challengers 1,829,Playoffs,1605,Lower Final,10206,2022
Champions Tour Brazil Stage 1: Challengers 1,829,Playoffs,1605,Lower Round 1,10204,2022
Champions Tour Brazil Stage 1: Challengers 1,829,Playoffs,1605,Lower Round 2,10205,2022
Champions Tour Brazil Stage 1: Challengers 1,829,Playoffs,1605,Upper Final,10202,2022
Champions Tour Brazil Stage 1: Challengers 1,829,Playoffs,1605,Upper Round 1,10200,2022
Champions Tour Brazil Stage 1: Challengers 1,829,Playoffs,1605,Upper Semifinals,10201,2022
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Lower Round 1,10525,2022
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Lower Round 2,10526,2022
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,10523,2022
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Semifinals,10524,2022
Champions Tour Brazil Stage 2: Challengers,911,All Stages,,All Match Types,,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,10220,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,10149,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Lower Round 1,10123,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Lower Round 2,10124,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,10121,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Semifinals,10122,2022
Champions Tour Brazil Stage 2: Challengers,911,Group Stage,1809,Week 1,10615,2022
Champions Tour Brazil Stage 2: Challengers,911,Group Stage,1809,Week 2,10616,2022
Champions Tour Brazil Stage 2: Challengers,911,Group Stage,1809,Week 3,10617,2022
Champions Tour Brazil Stage 2: Challengers,911,Group Stage,1809,Week 4,10618,2022
Champions Tour Brazil Stage 2: Challengers,911,Group Stage,1809,Week 5,10619,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Quarterfinals,10107,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Round of 16,10106,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Round of 32,10104,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Round of 64,10103,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Semifinals (Decisive),10108,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),10219,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814,Grand Final,12333,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814,Lower Final,12336,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814,Lower Round 1,12334,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814,Lower Round 2,12335,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814,Upper Final,12332,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814,Upper Round 1,12330,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814,Upper Semifinals,12331,2022
Champions Tour CIS Stage 1: Challengers 1,794,All Stages,,All Match Types,,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Grand Final,8797,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Lower Final,8801,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Lower Round 1,8798,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Lower Round 2,8799,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Lower Round 3,8800,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Match 5/6,8823,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Upper Final,8796,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Upper Quarterfinals,8794,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Upper Semifinals,8795,2022
Champions Tour CIS Stage 1: Challengers 1,794,Open Qualifier,1548,Quarterfinals,8746,2022
Champions Tour CIS Stage 1: Challengers 1,794,Open Qualifier,1548,Round of 16,8745,2022
Champions Tour CIS Stage 1: Challengers 1,794,Open Qualifier,1548,Round of 32,8744,2022
Champions Tour CIS Stage 1: Challengers 1,794,Open Qualifier,1548,Round of 64,8743,2022
Champions Tour CIS Stage 1: Challengers 2,796,All Stages,,All Match Types,,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Grand Final,9053,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Lower Final,9057,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Lower Round 1,9054,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Lower Round 2,9055,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Lower Round 3,9056,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Match 5/6,9058,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Upper Final,9052,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Upper Quarterfinals,9050,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Upper Semifinals,9051,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Quarterfinals,8912,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 16,8911,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 32,8910,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909,2022
Champions Tour EMEA Stage 2: Challengers,984,All Stages,,All Match Types,,2022
Champions Tour EMEA Stage 2: Challengers,984,Group Stage,1931,Week 1,11404,2022
Champions Tour EMEA Stage 2: Challengers,984,Group Stage,1931,Week 2,11438,2022
Champions Tour EMEA Stage 2: Challengers,984,Group Stage,1931,Week 3,11439,2022
Champions Tour EMEA Stage 2: Challengers,984,Group Stage,1931,Week 4,11440,2022
Champions Tour EMEA Stage 2: Challengers,984,Group Stage,1931,Week 5,11441,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932,Grand Final,12216,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932,Lower Final,12215,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932,Lower Round 1,12213,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932,Lower Round 2,12214,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932,Upper Final,12212,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932,Upper Round 1,12163,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932,Upper Semifinals,12164,2022
Champions Tour EMEA: Last Chance Qualifier,1117,All Stages,,All Match Types,,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Grand Final,12607,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Final,12611,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 1,12608,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 2,12609,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Lower Round 3,12610,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Final,12606,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Quarterfinals,12604,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163,Upper Semifinals,12605,2022
Champions Tour East Asia: Last Chance Qualifier,1083,All Stages,,All Match Types,,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Grand Final,13271,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Final,13275,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 1,13272,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 2,13273,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Lower Round 3,13274,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Final,13270,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Quarterfinals,13268,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130,Upper Semifinals,13269,2022
Champions Tour Europe Stage 1: Challengers 1,792,All Stages,,All Match Types,,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Lower Final,8809,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Lower Round 1,8806,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Lower Round 2,8807,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Lower Round 3,8808,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Upper Final,8804,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Upper Quarterfinals,8802,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Upper Semifinals,8803,2022
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544,Quarterfinals,8752,2022
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544,Round of 128,8748,2022
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544,Round of 16,8751,2022
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544,Round of 256,8747,2022
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544,Round of 32,8750,2022
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544,Round of 64,8749,2022
Champions Tour Europe Stage 1: Challengers 2,795,All Stages,,All Match Types,,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Lower Final,9065,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Lower Round 1,9062,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Lower Round 2,9063,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Lower Round 3,9064,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Upper Final,9061,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Upper Quarterfinals,9059,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Upper Semifinals,9060,2022
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550,Quarterfinals,8922,2022
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550,Round of 128,8918,2022
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550,Round of 16,8921,2022
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550,Round of 256,8917,2022
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550,Round of 32,8920,2022
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550,Round of 64,8919,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,All Stages,,All Match Types,,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Group Stage,1727,Week 1,9647,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Group Stage,1727,Week 2,9648,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Open Qualifier,1725,Lower Bracket Decider,9279,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Open Qualifier,1725,Upper Bracket Quarterfinals,9278,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Playoffs,1763,Grand Finals,9860,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Playoffs,1763,Semifinals,9859,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,All Stages,,All Match Types,,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Group Stage,1986,Week 1,11435,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Group Stage,1986,Week 2,11436,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Open Qualifier,1915,Quarterfinals,11332,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987,Grand Final,11670,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987,Lower Bracket Final,11669,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987,Lower Bracket Round 1,11665,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987,Lower Bracket Round 2,11667,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987,Upper Bracket Final,11668,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987,Upper Bracket Quarterfinals,11664,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987,Upper Bracket Semifinals,11666,2022
Champions Tour Indonesia Stage 1: Challengers,823,All Stages,,All Match Types,,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Decider (A),9672,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Decider (B),9673,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Decider (C),9674,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Decider (D),9675,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Elimination (A),9668,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Elimination (B),9669,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Elimination (C),9670,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Elimination (D),9671,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Opening (A),9293,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Opening (B),9294,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Opening (C),9295,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Opening (D),9296,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Winner's (A),9664,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Winner's (B),9665,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Winner's (C),9666,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Winner's (D),9667,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #1,1597,Round of 64,9084,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596,Round 1,9085,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596,Round 2,9097,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596,Round 3,9098,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596,Round 4,9109,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596,Round 5,9111,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596,Round 6,9125,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Grand Finals,9915,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Lower Bracket Finals,9914,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Lower Bracket Round 1,9911,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Lower Bracket Round 2,9912,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Lower Bracket Round 3,9913,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Upper Bracket Finals,9910,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Upper Bracket Quarterfinals,9840,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Upper Bracket Semifinals,9909,2022
Champions Tour Indonesia Stage 2: Challengers,965,All Stages,,All Match Types,,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891,Round 1,11313,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891,Round 2,11314,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891,Round 3,11315,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891,Round 4,11316,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891,Round 5,11317,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891,Round 6,11318,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891,Round 7,11319,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892,Grand Final,11728,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892,Lower Bracket Final,11727,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892,Lower Bracket Round 1,11724,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892,Lower Bracket Round 2,11726,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892,Upper Bracket Final,11725,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892,Upper Bracket Round 1,11680,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892,Upper Bracket Semifinals,11681,2022
Champions Tour Indonesia Stage 2: Challengers,965,Open Qualifier,1889,Lower Bracket Round 1,10962,2022
Champions Tour Indonesia Stage 2: Challengers,965,Open Qualifier,1889,Lower Bracket Round 2,10964,2022
Champions Tour Indonesia Stage 2: Challengers,965,Open Qualifier,1889,Lower Bracket Round 3,11000,2022
